DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013029NU0003,PO0130460U0001,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO013138NU0001,PO013143NUP001,PO0131590U0001,PO015019NR0001,PO015041NR0075,PO015051NR0012,PO015060NU0070,PO015062NR0071,PO0151080U0002,PO015113NUP001,PO015146NU1120,PO015146NU1313,PO015146NU1353,PO015146NU1534,PO015146NU1536,PO015146NU1557,PO0151810U0001,PO015194NU0017,PO0152060U0004,PO015219NU0009,PO0152210U0001,PO015243NUP001,PO0152490U0002,PO0970200U0002,PO0970200U0003,PO0970440U0002,PO0970480U0001,PO0970610U0015,PO1080210U0002,PO108023NU0003,PO1080310U0001,PO108033NR0142,PO108033NU0243,PO1080350U0024,PO1080390U0026,PO1080520U0016,0151461313,0151461557,0151462122,idroscalo,0151810001,PO1202602103T0,0151461534,0151461536,0151461120,0151461353
2009-12-01,,167.772,201.962,229.556,184.306,197.511,158.476,180.717,,,169.32,280.439,362.514,224.948,,210.498,214.132,,235.105,,,218.7,,,,,,,,103.77,109.695,,119.95,,,,,,,,,,224.111,219.105,185.45,235.904,219.165,,,,,,,,,110.3,,,,,,119.86,108.6,104.14,103.34
2010-01-01,,167.182,202.132,229.326,184.406,200.151,158.276,179.947,,,,280.319,363.694,225.048,286.541,210.548,214.232,,235.005,,,219.0,,,,,,,,,,,,,,,,,,,,,236.661,222.305,185.35,238.304,221.355,,,177.964,,,136.22,,,110.35,107.29,,,,,120.16,108.7,104.39,103.64
2010-02-01,,167.752,201.882,,184.396,,158.316,179.897,,,169.42,,363.594,223.348,286.591,210.098,214.232,,234.905,,,219.0,,,,,,,,,,,,,,,,,,,,,229.011,225.305,185.28,239.904,222.665,,,177.864,,,136.22,,,110.7,,,,,,120.16,109.1,104.34,103.44
2010-03-01,,167.772,201.672,228.176,184.646,200.141,,179.847,,,169.37,280.369,366.124,225.048,286.731,210.448,213.932,,235.305,,,218.7,,,,,,,,,,,,,,,,,,143.593,,,230.111,226.505,185.3,240.704,224.365,,,177.764,,,136.29,,,110.6,107.69,,,,,120.36,109.0,104.34,103.94
2010-04-01,,167.842,201.652,229.346,184.686,199.901,158.426,179.827,,,169.2,280.489,366.154,224.948,,210.648,219.732,,234.955,,,219.0,,,,,,,,103.77,110.145,,120.55,,,,,,,,,,231.061,226.705,185.1,240.304,224.295,,,177.914,,,136.4,,,110.6,107.19,,,,,120.46,109.05,104.14,103.54
2010-05-01,,167.702,201.852,228.566,184.376,199.801,158.796,180.067,,,169.71,281.379,366.294,,286.751,211.398,214.432,,235.305,,,219.2,,,,,,,,,,,,,,,,,,,,,230.411,226.405,185.15,239.654,224.095,,,178.064,,,136.48,,,110.8,107.19,,,,,120.61,109.2,104.24,104.04
2010-06-01,,168.982,204.122,229.286,185.406,202.611,158.546,,,,170.85,282.239,367.074,,,212.098,214.532,,235.405,,,219.7,,,,,,,,,,,,,,,,,,143.793,,,234.811,230.705,185.08,242.204,226.015,,,178.164,,,136.84,,,110.8,107.24,,,,,121.51,109.3,104.29,102.94
2010-07-01,,169.092,203.262,229.516,185.186,202.171,158.696,,,,170.5,281.699,366.054,,286.621,,215.932,,235.505,,,218.7,,,,,,,,103.67,109.945,,121.35,,,,,,,,,,232.511,228.805,185.2,239.104,224.915,,,177.864,,,136.76,,,110.4,106.89,,,,,121.26,109.1,104.04,103.34
2010-08-01,,169.202,203.802,229.506,185.886,201.841,159.096,179.507,,,170.99,280.989,365.474,,287.861,212.248,216.132,,235.405,,,219.2,,,,,,,,104.07,110.095,,121.05,,,,,,,,,,232.511,226.655,185.15,237.504,223.815,,,177.864,,,137.64,,,110.55,107.19,,,,,120.96,109.5,104.44,103.64
2010-09-01,,169.172,203.672,230.216,186.226,201.921,158.626,181.467,,,171.16,278.639,365.354,226.448,,212.448,216.232,,235.505,,,219.7,,,,,,,,103.92,110.545,,121.25,,,,,,,143.593,,,236.911,229.505,185.05,240.204,225.515,,,177.814,,,138.08,,,111.0,106.99,,,,,121.16,109.4,104.29,103.34
2010-10-01,,169.092,203.512,230.166,186.206,202.201,159.046,180.657,,,171.31,280.629,365.124,226.148,,212.648,215.682,,236.405,,,220.0,,,,,,,,103.77,110.395,,121.55,,,,,,,,,,234.961,229.655,185.65,241.104,225.965,,,177.864,,,137.99,,,110.85,107.09,,,,,121.46,109.5,104.14,103.24
2010-11-01,,169.662,203.522,230.556,186.376,202.651,159.486,181.117,,,171.87,280.269,365.634,226.248,288.421,213.598,215.932,,236.505,,,219.7,,,,,,,,103.82,111.545,,121.75,,,,,,,,,,238.011,232.505,185.05,244.904,228.815,,,177.964,,,138.44,,,112.0,107.79,,,,,121.66,109.8,104.19,104.49
2010-12-01,,169.842,204.542,230.656,186.856,203.441,159.656,181.247,,,172.48,280.439,367.104,227.448,290.041,214.998,217.032,,236.805,,,216.7,,,,,,,,104.12,111.745,,122.65,,,,,,,143.793,,,245.611,238.405,185.55,250.004,232.615,,,177.864,,,139.94,,,112.2,107.24,,,,,122.56,110.1,104.49,104.24
2011-01-01,,170.122,205.072,230.896,188.126,203.851,159.796,181.437,,,172.4,282.349,367.104,227.548,,,217.232,,236.705,,,,,,,,,,,104.32,111.845,,121.15,,,186.69,,146.58,,,,163.843,,,185.9,252.404,233.915,142.72,,177.814,,,140.8,,,112.3,107.64,,,,,121.06,110.5,104.69,104.84
2011-02-01,,170.832,205.152,230.806,188.436,203.991,159.656,182.487,,,173.8,282.049,366.414,227.548,288.881,216.298,217.232,,236.805,,,223.4,,,,,,,,104.27,110.845,,123.35,,,186.71,,146.67,,,,163.903,244.311,238.105,186.5,248.704,232.665,142.72,,177.864,,,141.45,,,111.3,107.59,,,,,123.26,110.1,104.64,103.64
2011-03-01,,170.732,205.432,230.856,188.876,204.271,159.546,182.397,,,173.5,281.899,365.964,226.898,288.601,216.398,217.632,,238.605,,,223.89,,,,,,,,104.02,111.545,,123.65,,,186.72,,146.79,,143.123,,163.713,241.211,237.805,187.1,243.804,230.915,142.55,152.567,177.884,,,141.88,,,112.0,107.19,,,,,123.56,110.5,104.39,104.14
2011-04-01,,171.182,205.532,230.636,189.226,204.301,159.496,180.787,,,174.31,282.989,366.164,226.948,288.341,216.398,217.832,,238.805,,,,,,,,,,,101.27,111.595,,124.05,,,187.11,,147.07,,,,164.123,240.311,235.405,187.4,244.104,231.115,142.56,,177.924,,,142.03,,,112.05,107.49,,,,,123.96,110.6,101.64,103.84
2011-05-01,,170.952,205.352,230.416,189.526,204.121,159.566,180.647,,,174.23,282.759,365.664,227.548,288.161,215.398,217.932,,238.805,,,,,,,,,,,104.27,111.345,,123.85,,,187.04,,147.23,,,,164.103,240.411,233.005,,240.904,,142.38,,177.844,,,142.11,,,111.8,107.89,,,,,123.76,110.5,104.64,103.64
2011-06-01,,170.872,205.182,230.336,189.576,203.931,159.436,180.267,,,173.81,280.929,365.274,226.048,287.251,215.098,215.932,,238.005,,,,,,,,,,,104.37,111.445,,123.85,,,186.91,,147.61,,143.033,,164.183,233.411,229.605,188.0,238.804,225.615,142.22,,178.134,,,142.55,,,111.9,107.29,,,,,123.76,110.45,104.74,103.84
2011-07-01,,170.592,205.062,230.036,189.526,203.691,159.446,180.047,,,174.08,280.769,364.974,226.148,287.081,215.198,215.932,,238.105,,,,,,,,,,,104.07,111.045,,123.95,,,186.87,,148.02,,,,163.983,230.811,227.205,188.0,238.604,224.515,141.91,,177.944,,,142.78,,,111.5,107.19,,,,,123.86,111.0,104.44,103.44
2011-08-01,,170.482,204.672,229.956,189.436,203.371,159.166,180.767,,,173.58,280.489,364.974,225.748,286.481,,215.132,,237.605,,,,,,,,,,,104.47,111.295,,124.05,,,,,,,,,,229.811,226.105,187.3,238.504,223.815,,,178.034,,,,,,111.75,107.19,,,,,123.96,110.6,104.84,103.48
2011-09-01,304.55,170.182,204.382,230.006,189.496,203.111,159.246,180.967,,,173.49,280.199,364.524,225.248,286.271,,214.932,,237.405,,,220.3,,,,,,,,104.37,111.145,,124.05,,,186.41,,148.16,,144.113,,163.973,236.011,223.905,187.8,238.704,221.215,141.67,,177.994,,,142.85,,,111.6,106.49,,,,,123.96,110.5,104.74,103.79
2011-10-01,304.59,170.042,204.152,,189.326,203.011,159.196,179.777,,,173.3,279.919,364.274,225.148,,,214.732,,237.505,,,,,,,,,,,104.37,111.045,,123.85,,,186.25,,148.2,,,,163.893,230.311,223.705,187.7,242.304,221.165,141.37,155.867,177.864,,,142.56,,,111.5,107.59,,,,,123.76,110.4,104.74,103.64
2011-11-01,306.7,170.112,204.232,227.936,189.406,202.851,159.396,180.907,,,173.38,279.739,,225.248,285.641,,,,236.605,,,222.02,,,,,,,,104.27,111.045,,123.75,,,186.11,,148.08,,,,,226.511,240.305,187.85,244.504,221.215,141.12,,177.994,,,142.49,,,111.5,107.54,,,,,123.66,110.5,104.64,103.54
2011-12-01,306.28,169.902,203.822,227.486,189.746,202.571,158.996,178.737,,,173.24,279.609,364.914,225.048,,,214.032,,236.405,,,224.0,,,,,,,,104.37,,,123.75,,,186.12,,147.82,,143.063,,163.563,229.311,223.705,,237.904,,141.05,155.117,177.864,,,142.15,,,111.3,107.69,,,,,123.66,110.65,104.74,103.64
2012-01-01,306.09,169.772,203.652,227.246,189.756,201.621,159.046,178.657,,,173.24,279.149,364.604,224.548,285.201,,213.732,,236.405,,,223.1,,,,,,,,104.22,110.745,103.411,123.61,110.3,106.51,185.66,,147.6,,,,,227.811,224.505,187.7,241.904,220.415,140.35,,177.844,,,141.88,,,111.2,106.94,,,,,123.46,110.6,104.59,103.74
2012-02-01,304.44,169.432,203.432,226.866,189.196,201.881,158.746,178.167,,,172.64,278.999,364.224,224.248,,,213.432,,235.805,,,224.5,,,,,,,,104.12,110.345,103.211,123.35,110.15,105.76,185.36,,147.2,,,,,227.911,222.805,,236.424,,140.45,,177.814,,,141.54,,,110.8,106.19,,,,,123.26,110.45,104.49,103.54
2012-03-01,304.01,169.092,203.162,226.576,189.886,201.631,158.546,177.897,,,,278.959,364.014,224.348,284.821,212.498,213.232,236.242,235.805,,,223.1,,,,,,,,103.87,110.095,103.011,123.35,110.0,105.96,185.43,,147.12,,142.873,,,226.111,220.105,187.2,235.604,218.615,140.55,153.967,178.154,,,141.34,,,110.55,106.39,,,,,123.26,110.3,104.24,103.34
2012-04-01,306.38,168.852,203.062,226.406,189.226,201.541,158.496,177.667,,,171.98,278.879,363.774,224.348,284.511,212.598,213.232,,235.605,,,223.0,,,,,,,,103.87,110.545,103.811,123.15,109.8,105.86,184.8,,146.8,,,,,,,187.2,,218.065,140.68,,178.064,,,140.92,,,111.0,106.29,,,,,123.06,110.1,104.24,104.14
2012-05-01,305.86,168.602,202.882,226.316,188.906,201.271,158.496,177.417,,,171.86,278.959,364.624,224.648,,211.598,212.632,234.742,235.105,,,222.7,,,,,,,,103.97,110.495,103.461,122.85,109.85,105.76,184.73,,,,,,,,,,,220.915,140.75,,178.164,,,,,,110.95,106.19,,,,,122.76,110.15,104.34,103.79
2012-06-01,306.27,168.372,202.712,226.306,188.406,201.221,158.246,177.207,,,171.76,279.059,365.384,224.648,284.871,212.398,212.532,235.442,234.605,,,221.8,,,,,,,,103.97,110.595,,122.85,109.7,105.56,184.61,,147.25,,144.153,,,,,186.65,,223.115,140.83,,177.944,,,140.42,,,111.05,105.99,,,,,123.11,110.0,104.34,103.84
2012-07-01,305.7,168.252,202.492,226.286,188.766,201.271,,176.817,,,172.16,278.589,365.324,224.548,,211.698,212.432,234.442,234.405,,,222.0,,,,,,,,103.87,110.695,,123.15,,,184.65,,147.47,,,,,,,186.3,,224.915,140.89,,177.704,,,140.57,,,111.15,105.99,,,,,123.06,109.9,104.24,103.54
2012-08-01,304.19,168.182,202.282,226.306,188.826,200.691,158.446,176.697,,,172.19,278.329,364.954,224.948,,212.298,212.332,234.442,234.205,,,222.0,,,,,,,,103.97,110.645,,123.35,,,184.56,,147.73,,,,,,,186.0,,224.615,,,178.254,,,140.46,,,111.1,106.09,,,,,123.26,109.9,104.34,103.49
2012-09-01,303.71,168.092,202.172,226.266,188.526,200.531,158.426,176.737,,,171.89,278.149,364.694,224.948,283.821,212.398,212.432,234.242,234.105,,,221.7,,,,,,,,104.02,110.845,,123.25,109.7,105.46,184.24,,147.47,,143.993,,161.933,,,,,,140.75,,178.044,,,140.28,,,111.3,105.89,,,,,123.16,110.0,104.39,103.54
2012-10-01,301.85,168.132,202.052,226.156,187.726,200.371,158.386,177.287,,,171.37,277.799,364.494,224.848,283.861,,212.332,233.942,233.805,,,221.5,,,,,,,,103.77,110.845,,123.65,109.65,106.76,184.28,,,,,,161.953,,,185.7,,224.715,140.64,152.467,177.864,,,140.0,,,111.3,107.19,,,,,123.56,109.95,104.14,103.79
2012-11-01,304.53,168.152,202.212,226.126,187.526,200.831,157.946,178.347,,,171.34,277.849,364.424,,284.321,211.598,,233.742,,,,221.5,,,,,,,,103.82,111.045,,124.15,109.7,106.76,,,147.1,,,,161.903,,,,,224.815,140.62,,177.864,,,139.79,,,111.5,107.19,,,,,124.06,110.0,104.19,103.54
2012-12-01,305.06,168.252,202.082,226.216,187.626,200.431,157.226,177.157,,,171.63,277.859,365.264,224.648,284.181,211.598,212.232,233.742,233.005,,,221.2,,,,,,,,103.92,110.845,103.211,123.8,109.8,107.31,184.45,,146.97,,144.083,,161.893,,,185.6,,224.715,140.65,150.967,177.934,,,139.6,,,111.3,107.74,,,,,123.71,110.1,104.29,103.54
2013-01-01,305.07,168.112,201.872,226.136,187.486,200.201,157.796,178.147,,,170.99,278.139,365.284,224.048,284.471,211.598,212.232,233.442,232.905,,,221.2,,,,,,,,104.17,111.045,103.611,123.75,110.1,107.36,184.15,,146.91,,,,161.793,233.011,230.905,185.8,,225.315,140.71,,,,,,,,111.5,107.79,,,,,123.66,110.4,104.54,103.94
2013-02-01,305.05,168.002,201.752,226.066,187.386,199.991,157.766,176.957,,,170.91,277.639,365.024,223.848,284.471,211.598,212.232,233.442,233.305,,,221.2,,,,,,,,101.07,110.845,103.611,123.55,110.1,107.36,183.95,,146.58,,,,161.633,232.911,,,,224.815,,151.417,,,,,,,111.3,107.79,,,,,123.46,110.4,101.44,103.94
2013-03-01,306.1,167.912,201.682,225.996,187.766,199.941,157.706,176.797,,,170.91,277.529,364.844,224.348,284.471,211.598,212.282,,233.205,,,,138.49,,,,,,,104.27,111.245,103.111,123.65,110.2,107.61,183.87,,146.53,,144.163,,161.493,,,,,227.315,140.74,151.417,,,,,,,111.7,108.04,,,,,123.56,110.5,104.64,103.44
2013-04-01,,168.042,202.102,225.906,187.296,199.921,158.376,177.867,,,170.64,278.749,365.364,224.848,284.101,215.348,212.432,233.242,232.605,,,,,,,,,,,104.27,111.345,103.811,124.15,110.2,107.76,183.9,,146.58,,,,,,225.705,,,230.015,140.64,,,,,,,,111.8,108.19,,,,,124.06,110.5,104.64,104.14
2013-05-01,,168.032,202.942,226.256,187.526,201.491,158.046,177.867,,,171.08,279.009,366.704,,,216.348,213.632,233.742,233.505,,,,,,,,,,,104.27,111.845,104.411,124.55,110.2,107.96,183.83,,146.91,,,,161.343,,,,247.254,,140.7,,,,,,,,112.3,108.39,,,,,124.46,110.5,104.64,104.74
2013-06-01,,168.192,203.042,226.576,187.756,201.511,158.446,177.957,,,171.58,279.229,366.734,226.348,,216.648,,,,,,220.7,,,,,,,,104.92,111.945,104.261,124.55,111.0,108.16,184.67,,147.52,,144.333,,,,,,,234.115,140.65,152.667,,,,,,,112.4,108.59,,,,,124.46,111.3,105.29,104.59
2013-07-01,303.81,168.192,202.982,226.826,187.446,201.481,158.246,177.717,,,171.67,277.919,366.084,225.948,286.101,216.398,215.132,233.942,233.505,,,,,,,,,,,104.97,111.945,103.661,124.65,110.8,108.71,184.81,,147.71,,,,161.683,,,,,233.715,,,,,,,,,112.4,109.14,,,,,124.56,111.1,105.34,103.99
2013-08-01,303.46,168.262,202.972,226.916,187.826,201.481,158.496,178.537,,,171.73,279.599,365.394,226.048,,,215.132,233.942,233.305,,,221.5,,,,,,,,105.22,111.645,103.411,124.7,110.7,107.86,,,,,,,,,,,243.704,,,,,,,,,,112.1,108.29,,,,,124.61,111.0,105.59,103.74
2013-09-01,303.49,168.132,202.702,226.256,187.876,201.391,158.416,178.557,,,171.68,279.189,364.824,225.448,,216.648,215.132,233.942,234.205,,,221.5,142.41,,,,,,,104.87,111.745,103.611,124.65,111.2,107.96,184.65,,148.0,,144.093,,161.733,,232.805,,243.274,233.265,,152.367,,,,,,,112.2,108.39,,,,,124.56,111.5,105.24,103.94
2013-10-01,303.3,168.142,202.542,226.156,187.806,201.291,158.446,178.367,,,171.44,278.819,364.964,225.248,,216.648,213.932,233.742,234.105,,,221.7,141.39,,,,,,,104.37,111.245,103.561,124.95,110.8,108.36,184.5,,147.62,,,,,,,,,224.515,,,,,,,,,111.7,108.79,,,,,124.86,111.1,104.74,103.89
2013-11-01,303.85,168.002,202.322,226.166,187.856,201.661,157.886,178.067,,,171.47,278.669,364.184,224.848,284.261,213.598,213.832,233.742,234.005,,,,140.23,,,,,,,104.37,111.345,103.611,124.5,110.85,108.06,,,147.57,,,,161.703,,227.805,,238.204,,,,,,,,,,111.8,108.49,,,,,124.41,111.15,104.74,103.94
2013-12-01,305.44,168.112,203.162,,186.876,201.891,158.296,178.377,,,,278.809,364.734,224.948,284.971,,213.532,233.742,234.305,,,221.2,139.53,,,,,,,104.07,111.245,103.061,124.65,110.7,107.76,184.34,,147.38,,144.143,,161.633,229.621,238.905,,238.794,224.595,,,,,,,,,111.7,108.19,,,,,124.56,111.0,104.44,103.39
2014-01-01,306.26,168.042,203.832,226.516,185.926,202.531,158.946,178.367,,,171.76,280.009,363.734,225.248,286.191,,213.932,234.242,234.405,,,221.2,139.79,,,,,,,104.47,112.145,103.811,125.25,110.8,107.76,184.75,,147.52,,,,161.733,240.981,244.955,,247.404,229.325,,,,,,,,,112.6,108.19,,,,,125.16,111.1,104.84,104.14
2014-02-01,306.32,169.362,205.382,227.386,185.676,,,178.817,,,171.62,280.689,365.134,226.848,286.811,,215.632,234.942,,,,221.5,139.97,,,,,,,104.97,112.845,104.311,125.65,111.4,108.36,185.7,,148.4,,,,,246.131,243.225,,251.404,229.335,,,,,,,,,113.3,108.79,,,,,125.56,111.7,105.34,104.64
2014-03-01,304.91,170.002,205.512,228.326,188.776,,159.796,179.867,,,174.38,282.429,365.024,226.848,,216.388,216.832,235.442,235.805,,,222.2,139.79,,,,,,,105.12,112.445,104.411,126.85,111.65,108.66,186.88,,,,144.493,,162.993,245.971,243.305,,250.724,229.335,,155.967,,,140.844,,,,112.9,109.09,,,,,126.76,111.95,105.49,104.74
2014-04-01,306.14,170.322,205.422,228.696,187.926,,159.146,180.517,,,174.61,282.569,363.934,226.948,,216.308,216.732,235.742,236.505,,,223.0,139.71,,,,,,,105.17,111.695,104.061,125.45,111.6,108.76,187.31,,149.32,,,,163.243,241.881,240.385,,245.734,229.365,,,,,141.254,,,,112.15,109.19,,,,,125.36,111.9,105.54,104.39
2014-05-01,304.37,170.292,205.192,228.726,188.426,,159.246,180.567,,,174.53,282.709,363.724,226.448,,216.298,216.732,235.742,236.705,,,223.2,139.61,155.33,,120.83,146.78,,,105.22,111.845,104.011,126.25,111.9,108.66,187.27,164.0,149.38,,,,163.473,239.721,238.765,,244.184,229.285,,,,,140.234,,,,112.3,109.09,,,,,126.16,112.2,105.59,104.34
2014-06-01,303.74,170.222,205.082,228.796,187.726,,158.146,180.647,,,174.36,282.639,363.724,226.248,,216.248,216.132,234.942,236.705,,,,140.8,,,,,,,105.07,111.845,103.861,126.25,111.75,108.51,187.0,,149.53,,144.493,,163.493,237.161,236.275,188.87,242.084,229.115,,157.317,,,141.514,,,,112.3,108.94,,,,,126.16,112.05,105.44,104.19
2014-07-01,306.5,170.092,206.172,229.356,185.526,,158.096,180.737,,,174.34,282.829,363.054,226.148,,216.998,216.032,235.942,237.405,,,,142.09,,,,,,,105.22,112.245,103.811,126.25,111.4,108.51,186.96,,149.9,,,,163.533,238.601,237.145,188.52,243.524,229.435,,,,,141.844,144.19,,,112.7,108.94,,,,,126.16,111.7,105.59,104.14
2014-08-01,305.59,170.682,206.052,231.106,190.446,,158.446,181.457,,,174.34,283.139,365.184,226.348,,,216.532,,237.605,,,,,,,,,,,105.37,112.345,104.111,126.85,111.8,108.66,,,,,,,,241.611,239.905,188.7,246.224,229.495,,,,,142.424,,,,112.8,109.09,,,,,126.76,112.1,105.74,104.44
2014-09-01,305.34,170.782,205.652,228.776,190.586,,158.646,181.567,,,174.73,283.209,364.434,226.348,,217.198,216.532,236.442,237.405,,,224.2,143.43,,,,,,,105.37,111.945,103.961,127.05,112.1,109.16,187.68,,151.04,,144.493,,164.083,239.391,237.865,188.66,243.924,228.775,,,,,143.084,145.26,,,112.4,109.59,,,,,126.96,112.4,105.74,104.29
2014-10-01,304.95,170.952,205.522,228.666,190.656,,158.946,181.517,,,174.88,282.859,363.534,226.048,,217.598,215.832,236.742,237.305,,,224.5,142.72,,,,,,,105.22,111.945,103.811,126.65,111.7,109.01,187.67,,151.08,,,,164.183,235.691,,,240.894,228.665,,159.067,,,142.924,145.94,,,112.53,109.44,,,,,126.54,112.0,,104.14
2014-11-01,305.2,171.422,206.122,229.246,191.506,208.641,159.696,181.587,,,174.96,283.809,363.324,227.348,,218.898,215.932,237.442,237.505,,,224.7,141.61,156.44,,123.67,146.04,,,105.27,116.845,105.811,127.55,112.0,109.51,188.05,164.75,151.3,,,,164.313,244.521,,189.07,249.214,228.765,,,,,142.704,146.02,,,117.3,109.94,,,,,127.46,112.3,105.64,106.14
2014-12-01,305.31,172.042,206.362,229.966,190.876,207.781,159.746,181.817,,,176.87,284.689,365.324,227.548,,219.198,216.632,238.242,238.705,,,224.0,141.39,,,,,,,105.57,113.945,105.011,127.65,112.3,109.86,,,152.09,,144.593,,,245.301,,189.09,249.664,228.725,,159.967,,,144.364,,,,114.4,110.29,,,,,127.56,112.6,105.94,105.34
2015-01-01,306.12,172.362,206.362,230.416,193.066,207.781,158.296,182.607,,178.476,177.18,284.509,364.194,227.748,,219.098,218.232,238.242,238.705,,,226.2,140.42,,,,,,,105.37,112.845,104.261,127.85,112.4,109.36,190.2,,152.2,,,,164.983,241.881,237.725,189.76,246.194,228.705,,,,,,147.56,,,113.3,109.79,,,,,127.76,112.7,105.74,104.59
2015-02-01,306.31,172.032,206.452,230.246,193.376,207.411,159.746,182.817,,179.376,177.23,283.109,363.924,227.048,,222.598,218.132,,239.405,,,,139.94,155.74,,122.29,146.86,,,104.87,112.845,104.211,127.45,112.3,109.36,,166.18,152.17,,,,164.913,241.181,237.445,189.61,246.124,228.725,,,,,144.474,147.72,,,113.3,109.79,,,,,127.36,112.6,105.24,104.54
2015-03-01,306.12,172.182,206.462,230.136,193.826,207.471,160.146,182.887,,178.376,177.25,280.159,363.884,227.048,,218.298,218.132,238.242,239.205,,,227.0,139.89,155.65,,121.77,146.63,,,105.37,112.845,104.111,127.7,112.2,109.21,,164.28,,,144.273,,,238.511,237.415,190.5,243.264,228.745,,160.567,,,144.334,,,,113.3,109.64,,,,,127.61,112.5,105.74,104.44
2015-04-01,302.81,172.062,206.402,229.866,194.026,207.231,159.756,182.967,,178.286,177.49,280.159,,226.248,,220.268,216.732,238.442,239.105,,,227.7,139.43,155.39,,121.19,145.39,,,105.67,112.445,103.811,126.95,112.4,109.36,,165.8,152.44,,,,164.913,236.991,235.835,189.71,241.994,228.735,,,,,144.074,147.92,186.309,,112.9,109.79,,,,,126.86,112.7,106.04,104.14
2015-05-01,302.55,172.162,206.542,229.646,193.726,207.071,159.746,182.967,197.47,178.486,177.21,280.009,363.184,226.048,289.111,218.998,216.132,238.442,238.605,,,228.0,140.19,157.91,,121.04,146.38,,,105.77,112.545,103.911,126.65,112.1,109.06,,165.76,152.48,139.649,,,164.843,234.121,233.625,189.73,239.984,228.135,,,,,143.864,147.94,,,113.0,109.49,,,,,126.56,112.4,106.14,104.24
2015-06-01,301.61,172.002,206.552,229.336,193.926,206.951,159.646,182.767,189.47,178.446,177.03,282.139,363.244,225.948,,218.598,215.732,238.442,238.105,,,228.2,141.81,,,122.77,146.69,,,105.37,112.845,104.111,127.7,112.2,109.21,,165.82,152.77,,143.393,,,231.541,228.935,190.25,238.724,225.425,,160.167,,,143.864,147.82,,,113.3,109.64,,,,,127.61,112.5,105.74,104.44
2015-07-01,300.36,171.622,206.652,229.276,193.426,206.871,159.596,182.767,189.5,178.336,176.88,281.559,363.634,225.948,,217.598,215.032,238.242,237.905,,,228.0,,,,123.85,146.97,,,105.37,112.945,103.811,126.85,111.8,108.96,189.68,166.25,152.85,,,,164.693,228.331,225.895,190.84,237.294,,,,,,143.774,147.79,,,113.4,109.39,,,,,126.76,112.1,105.74,104.14
2015-08-01,300.13,171.762,206.962,229.316,193.196,206.391,159.646,182.597,190.14,178.266,176.56,281.939,362.964,225.948,,218.698,215.032,237.942,237.905,,,228.0,,158.54,,,,,,105.12,112.745,103.811,126.75,111.9,109.06,,,,,,,,227.231,224.015,190.07,236.974,221.285,,,,,143.604,,,,113.2,109.49,,,,,126.66,112.2,105.49,104.14
2015-09-01,300.1,171.702,206.952,229.156,191.976,206.081,159.546,182.317,189.84,178.086,176.43,281.509,362.634,225.948,,217.398,214.732,237.742,237.505,,,227.7,142.62,157.44,,124.67,146.72,,,105.57,112.745,104.011,126.9,111.85,109.36,189.2,166.43,153.05,,144.043,,164.653,225.681,224.805,190.83,236.574,220.525,,,,,143.264,147.5,,,113.2,109.79,,,,,126.81,112.15,105.94,104.34
2015-10-01,300.81,171.722,206.782,229.136,191.926,205.921,159.646,182.087,189.57,178.136,176.42,,362.674,225.948,285.631,,214.632,237.742,237.305,,251.729,227.69,,156.5,,124.18,146.59,,,105.57,112.745,104.161,126.75,111.7,109.11,,166.17,152.93,,,,164.653,227.401,225.135,200.75,236.904,219.575,,160.067,,,142.984,147.21,182.609,,113.2,109.54,,,,,126.66,112.0,105.94,104.49
2015-11-01,299.84,171.552,206.642,229.066,193.076,205.811,159.446,182.007,189.24,177.926,176.35,,363.384,225.648,,217.098,214.532,237.742,237.405,,,227.7,,155.64,,122.61,146.37,,,105.27,112.645,103.811,126.7,111.9,108.76,,165.76,152.78,138.499,,,164.553,227.041,224.305,200.75,236.944,219.635,141.34,158.397,181.864,,142.614,146.9,,,113.1,109.19,,,,,126.61,112.2,105.64,104.14
2015-12-01,299.18,171.582,206.372,228.876,193.136,205.401,159.396,181.867,188.97,177.676,176.31,,362.804,225.548,,216.798,214.232,237.242,237.405,,252.749,227.2,139.85,155.17,,121.62,146.17,,,105.27,111.995,103.611,126.35,111.6,108.66,188.68,165.47,152.48,,144.293,,,226.121,221.935,200.74,236.814,219.235,,,,,141.974,146.57,,,112.45,109.09,,,,,126.26,111.9,105.64,103.94
2016-01-01,297.73,174.232,206.002,,193.426,205.041,158.946,181.607,188.52,177.336,175.98,280.079,362.504,224.448,,217.848,214.832,,237.705,304.021,,,,154.58,,120.58,145.85,,,104.92,112.245,103.811,125.95,111.7,108.66,188.55,165.01,152.02,,,,164.023,226.161,223.055,200.74,236.344,218.255,140.35,,,,141.434,,,,112.7,109.09,,,,,125.86,112.0,105.29,104.14
