DATA,PO012002NU0008,PO012026NU3021,PO0120500RZ001,PO012070NU1007,PO0120750R2020,PO0120790RZ001,PO012090NU2009,PO0121180U0005,PO012119NUP001,PO012123NUP001,PO0121300RZ001,PO012136NUZ001,PO0130230U0003,PO0130280U0009,PO013064NU0002,PO0131310U0001,PO0131330U0009,PO0131590U0001,PO015041NR0075,PO015051NR0012,PO015062NR0071,PO015113NUP001,PO015146NU1534,PO015194NU0017,PO0970200U0002,PO0970200U0003,PO0970480U0001,PO0970610U0015,PO108033NR0142,PO108033NU0243
2003-10-01,,-0.5549229427026537,,,0.5977601260424784,,-0.06270677794321385,0.18911842627279238,,,,,-0.7554150263604693,-0.18911842627279252,1.959963984540054,,,,,,,,1.11895838106256,,,-1.4395314709384563,0.31863936396437514,,,
2003-11-01,,-0.26699412540495254,,,0.7554150263604691,,0.06270677794321357,0.06270677794321357,,,,,-0.7554150263604693,0.5977601260424784,1.959963984540054,,,,,,,,1.11895838106256,,,-0.9345892910734802,0.06270677794321357,,,
2003-12-01,,-0.26699412540495254,,,0.5977601260424784,,0.18911842627279238,0.18911842627279238,,,,,-0.5977601260424786,-0.18911842627279252,0.06270677794321357,,,,,,,,-0.5549229427026537,,,-0.9345892910734802,-0.06270677794321385,,,
2004-01-01,,-0.31863936396437514,,0.5084880591093566,0.49720057068155404,,0.4537621901698793,0.31863936396437514,,,,,-0.5977601260424786,-0.7554150263604693,0.93458929107348,,,,,,,,1.959963984540054,,,-0.9345892910734802,-0.45376219016987945,,,
2004-02-01,,-0.18911842627279252,,0.5084880591093566,0.49720057068155404,,0.3661063568005698,0.31863936396437514,,,,,-0.5977601260424786,-0.5977601260424786,0.93458929107348,,,,,,,,-0.18911842627279252,,,-0.45376219016987945,-0.18911842627279252,,,
2004-03-01,,-0.31863936396437514,,0.6744897501960817,0.3661063568005698,,0.3661063568005698,0.18911842627279238,,,,,-0.31863936396437514,-0.5977601260424786,0.5977601260424784,,,,,,,,0.93458929107348,,,-0.9345892910734802,-0.45376219016987945,,,
2004-04-01,,-0.18911842627279252,,0.5084880591093566,0.49720057068155404,,0.49720057068155404,0.18911842627279238,,,,,0.31863936396437514,-0.5977601260424786,-0.06270677794321385,,,,,,,,1.4395314709384557,,,-0.5977601260424786,-0.06270677794321385,,,
2004-05-01,,0.13231285227617132,,0.6289042176321896,0.31863936396437514,,0.06270677794321357,0.13231285227617132,,,,,0.13231285227617132,-0.7164975001779913,-0.26699412540495254,,,,,,,,1.9379315108528297,,,0.26699412540495254,-0.13231285227617104,,,
2004-06-01,,-0.13231285227617104,,0.2993069104656671,0.5977601260424784,,0.06270677794321357,0.13231285227617132,,,,,-0.5549229427026537,-0.7164975001779913,0.26699412540495254,,,,,,,,1.4121875789061644,,,0.4067242518713638,0.26699412540495254,,,
2004-07-01,,0.13231285227617132,,0.1479871097258389,0.4537621901698793,,0.5977601260424784,0.899434907667234,,,,,-0.5549229427026537,-0.4067242518713635,-0.26699412540495254,,,,,,,,-0.13231285227617104,,,-0.4067242518713635,-0.5549229427026537,,,
2004-08-01,,-0.13231285227617104,,0.1479871097258389,0.31863936396437514,,0.5977601260424784,0.06270677794321357,,,,,-0.4067242518713635,-0.7164975001779913,-0.4067242518713635,,,,,,,,0.899434907667234,,,-0.5977601260424786,-1.1503493803760079,,,
2004-09-01,,-0.26699412540495254,,0.1479871097258389,0.31863936396437514,,0.5977601260424784,0.06270677794321357,,,,,-0.45376219016987945,-0.5977601260424786,-0.45376219016987945,,,,,,,,1.9379315108528297,,,-0.31863936396437514,-1.4395314709384563,,,
2004-10-01,,0.0,,0.1479871097258389,0.4537621901698793,,0.4537621901698793,0.06270677794321357,,,,,-0.45376219016987945,-0.5977601260424786,-0.45376219016987945,,,,,,,,1.9379315108528297,,,-0.7554150263604693,-1.9599639845400545,,,
2004-11-01,,-0.13231285227617104,,-0.1479871097258389,0.31863936396437514,,0.31863936396437514,0.18911842627279238,,,,,-0.5977601260424786,-0.5977601260424786,-0.45376219016987945,,,,,,,,1.9379315108528297,,,-1.4395314709384563,-1.9599639845400545,,,
2004-12-01,,-0.13231285227617104,,-0.1479871097258389,0.31863936396437514,,-0.18911842627279252,0.31863936396437514,,,,,-0.7554150263604693,-0.9345892910734802,-0.45376219016987945,,,,,,,,-0.13231285227617104,,,-1.9599639845400545,-1.9599639845400545,,,
2005-01-01,,-0.06270677794321385,,-0.5084880591093566,0.6374841609623768,,0.31863936396437514,0.18911842627279238,,,,,-0.7554150263604693,-0.9345892910734802,-0.7554150263604693,,,,,,,,1.1503493803760079,,,-1.4395314709384563,-1.4395314709384563,,,
2005-02-01,,0.18911842627279238,,-0.6744897501960817,0.0,,0.0,0.06270677794321357,,,,,-1.1503493803760079,-0.9345892910734802,-0.7554150263604693,,,,,,,,-0.45376219016987945,,,-1.4395314709384563,-1.9599639845400545,,,
2005-03-01,,0.06270677794321357,,-0.5084880591093566,-0.24104039388602685,,-0.11964811303984217,0.06270677794321357,,,,,-1.1503493803760079,-0.9345892910734802,-0.5977601260424786,,,,,,,,0.31863936396437514,,,-1.9599639845400545,-1.9599639845400545,,,
2005-04-01,,-0.5977601260424786,,-0.5084880591093566,-0.24104039388602685,,-0.49720057068155404,0.06270677794321357,,,,,-1.4395314709384563,-0.9345892910734802,-0.5977601260424786,,,,,,,,1.1503493803760079,,,-1.9599639845400545,-1.9599639845400545,,,
2005-05-01,,-0.4067242518713635,,-0.45785193101249505,-0.31863936396437514,,-0.31863936396437514,-0.13231285227617104,,,,,-1.11895838106256,-0.899434907667234,-0.7164975001779913,,,,,,,,0.899434907667234,,,-1.4121875789061642,-1.9379315108528288,,,
2005-06-01,,-0.26699412540495254,,-0.45785193101249505,-0.5977601260424786,,-0.5977601260424786,-0.7164975001779913,,,,,-1.11895838106256,-1.11895838106256,-1.4121875789061642,,,,,,,,0.899434907667234,,,-1.4121875789061642,-1.9379315108528288,,,
2005-07-01,,-0.4067242518713635,,-0.45785193101249505,-0.31863936396437514,,-1.1503493803760079,-0.26699412540495254,,,,,-1.11895838106256,-1.11895838106256,-1.4121875789061642,,,,,,,,-0.7164975001779913,,,-1.11895838106256,-1.9379315108528288,,,
2005-08-01,,-0.7164975001779913,,-0.6289042176321898,-0.7554150263604693,,-1.9599639845400545,-0.31863936396437514,,,,-1.009990169249582,-0.899434907667234,-1.11895838106256,-1.9379315108528288,,,,,,,,0.26699412540495254,,,-0.9345892910734802,-1.4395314709384563,,,
2005-09-01,,-0.899434907667234,,-0.2993069104656671,-0.7554150263604693,,-0.5977601260424786,-0.45376219016987945,,,,-1.009990169249582,-0.7554150263604693,-0.9345892910734802,-1.9599639845400545,,,,,,,,0.899434907667234,,,-0.7554150263604693,-1.9599639845400545,,,
2005-10-01,,-0.899434907667234,,-0.2993069104656671,-0.7554150263604693,,-0.31863936396437514,-0.45376219016987945,,,,-0.7764217611479277,-0.9345892910734802,-1.1503493803760079,-1.9599639845400545,,,,,,,,1.4121875789061644,,,-0.5977601260424786,-1.1503493803760079,,,
2005-11-01,,-0.899434907667234,,-0.45785193101249505,-0.7554150263604693,,-0.45376219016987945,-0.7554150263604693,,,-0.7764217611479277,-0.7764217611479277,-0.9345892910734802,-1.1503493803760079,-1.4395314709384563,,,,,,,,0.899434907667234,,,-0.5977601260424786,-1.1503493803760079,,,
2005-12-01,,-0.899434907667234,-0.7764217611479277,-0.6289042176321898,-0.7554150263604693,-0.579132162255556,-0.31863936396437514,-0.7554150263604693,,,-0.7764217611479277,-1.009990169249582,-0.9345892910734802,-1.9599639845400545,-1.9599639845400545,,,,,,,,-0.899434907667234,,,-0.31863936396437514,-0.7554150263604693,,,
2006-01-01,,-0.9345892910734802,-0.7764217611479277,-1.0853249080767589,-0.7916386077433746,-0.7764217611479277,-0.7554150263604693,-0.9345892910734802,,,-1.009990169249582,-1.009990169249582,-1.9599639845400545,-1.9599639845400545,-1.9599639845400545,,,,,,,,0.93458929107348,,,-0.7554150263604693,-0.5977601260424786,-0.7764217611479277,,
2006-02-01,,-0.9345892910734802,-0.7764217611479277,-1.0853249080767589,-0.7916386077433746,-1.009990169249582,-0.6374841609623771,-0.9345892910734802,,,-0.7764217611479277,-1.009990169249582,-1.9599639845400545,-1.9599639845400545,-1.9599639845400545,,,,,,,,-0.9345892910734802,,-1.009990169249582,-0.7554150263604693,-0.9345892910734802,-0.23720210932878769,,
2006-03-01,,-1.1503493803760079,-1.009990169249582,-1.0853249080767589,-0.967421566101701,-1.009990169249582,-0.967421566101701,-1.1503493803760079,,,-0.7764217611479277,-1.318010897303537,-1.4395314709384563,-1.1503493803760079,-1.9599639845400545,,,,,,,,0.4537621901698793,,-0.579132162255556,-0.45376219016987945,-0.18911842627279252,-0.579132162255556,,
2006-04-01,,-1.1503493803760079,-1.009990169249582,-1.0853249080767589,-0.967421566101701,-1.009990169249582,-1.9807523966472789,-1.1503493803760079,,,-0.7764217611479277,-1.318010897303537,-1.1503493803760079,-1.1503493803760079,-1.9599639845400545,,,,,,,,0.93458929107348,,-0.579132162255556,-0.7554150263604693,-0.45376219016987945,-0.23720210932878769,,
2006-05-01,,-1.11895838106256,-0.967421566101701,-1.0491313979639707,-0.9345892910734802,-0.967421566101701,-1.4395314709384563,-1.11895838106256,,,-0.967421566101701,-1.2815515655446004,-1.4121875789061642,-1.11895838106256,-1.9379315108528288,,,,,,,,1.11895838106256,,-1.2815515655446004,-0.899434907667234,-0.899434907667234,-0.967421566101701,,
2006-06-01,,-1.11895838106256,-0.967421566101701,-1.0491313979639707,-0.9345892910734802,-0.967421566101701,-1.1503493803760079,-1.11895838106256,,,-0.967421566101701,-1.8339146358159146,-1.4121875789061642,-1.4121875789061642,-1.9379315108528288,,,,,,,,1.9379315108528297,,-1.2815515655446004,-1.11895838106256,-1.11895838106256,-1.2815515655446004,,
2006-07-01,,-1.11895838106256,-0.967421566101701,-1.351702239930662,-1.1503493803760079,-0.967421566101701,-1.4395314709384563,-1.11895838106256,,,-0.967421566101701,-1.2815515655446004,-1.9379315108528288,-1.9379315108528288,-1.9379315108528288,,,,,,,,-0.899434907667234,,-1.8339146358159146,-1.4121875789061642,-1.4121875789061642,-1.2815515655446004,,
2006-08-01,,-1.11895838106256,-0.967421566101701,-1.351702239930662,-0.9345892910734802,-0.967421566101701,-0.9345892910734802,-1.1503493803760079,,,-0.967421566101701,-1.318010897303537,-1.9379315108528288,-1.9379315108528288,-1.4121875789061642,,,,,,,,0.4067242518713638,,-1.8339146358159146,-1.9599639845400545,-0.9345892910734802,-0.7279132908816442,,
2006-09-01,,-1.11895838106256,-0.967421566101701,-1.351702239930662,-1.1503493803760079,-0.967421566101701,-0.9345892910734802,-1.1503493803760079,,,-0.967421566101701,-1.318010897303537,-1.4395314709384563,-1.9599639845400545,-1.1503493803760079,,,,,,,,1.11895838106256,,-1.8339146358159146,-1.4395314709384563,-1.1503493803760079,-1.2815515655446004,,
